"auto_id" "taxon_name" "name_c" "category" "version" "criteria" "adjusting" "taxon_group" "name_code"
2814 "Parathelypteris glanduligera" "密腺金星蕨" "NLC" "v1080131" NA NA "vascular plant" "205359"
2815 "Hypolytrum nemorum" "割雞芒" "NLC" "v1080131" NA NA "vascular plant" "201337"
2816 "Loxogramme formosana" "臺灣劍蕨" "NLC" "v1080131" NA NA "vascular plant" "205539"
2817 "Loxogramme salicifolia" "柳葉劍蕨" "NLC" "v1080131" NA NA "vascular plant" "205542"
2818 "Platycarya strobilacea" "化香樹" "NLC" "v1080131" NA NA "vascular plant" "203440"
2819 "Decaspermum gracilentum" "十子木" "NLC" "v1080131" NA NA "vascular plant" "203764"
2820 "Leptochloa chinensis" "千金子" "NLC" "v1080131" NA NA "vascular plant" "201571"
2821 "Leptochloa panicea" "蟣子草" "NLC" "v1080131" NA NA "vascular plant" "201572"
2822 "Stephania japonica var. hispidula" "毛千金藤" "NLC" "v1080131" NA NA "vascular plant" "204004"
2823 "Stephania cephalantha" "大還魂" "NLC" "v1080131" NA NA "vascular plant" "204003"
2824 "Stephania japonica var. japonica" "千金藤" "NLC" "v1080131" NA NA "vascular plant" "204005"
2825 "Stephania merrillii" "蘭嶼千金藤" "NLC" "v1080131" NA NA "vascular plant" "204006"
2826 "Pinellia ternata" "半夏" "NLC" "v1080131" NA NA "vascular plant" "201156"
2827 "Kadsura japonica" "南五味子" "NLC" "v1080131" NA NA "vascular plant" "203435"
2828 "Lyonia ovalifolia var. ovalifolia" "南燭" "NLC" "v1080131" NA NA "vascular plant" "202893"
2829 "Celastrus paniculatus" "多花滇南蛇藤" "NLC" "v1080131" NA NA "vascular plant" "202772"
2830 "Celastrus punctatus" "光果南蛇藤" "NLC" "v1080131" NA NA "vascular plant" "202773"
2831 "Celastrus kusanoi" "大葉南蛇藤" "NLC" "v1080131" NA NA "vascular plant" "202771"
2832 "Cryptocarya concinna" "土楠" "NLC" "v1080131" NA NA "vascular plant" "203605"
2833 "Celastrus hindsii" "南華南蛇藤" "NLC" "v1080131" NA NA "vascular plant" "202770"
2834 "Selaginella labordei" "玉山卷柏" "NLC" "v1080131" NA NA "vascular plant" "205657"
2835 "Selaginella aristata" "膜葉卷柏" "NLC" "v1080131" NA NA "vascular plant" "427031"
2836 "Selaginella stauntoniana" "擬密葉卷柏" "NLC" "v1080131" NA NA "vascular plant" "205665"
2837 "Selaginella repanda" "高雄卷柏" "NLC" "v1080131" NA NA "vascular plant" "205663"
2838 "Selaginella tamariscina" "萬年松" "NLC" "v1080131" NA NA "vascular plant" "205666"
2839 "Selaginella heterostachys" "姬卷柏" "NLC" "v1080131" NA NA "vascular plant" "205655"
2840 "Selaginella involvens" "密葉卷柏" "NLC" "v1080131" NA NA "vascular plant" "205656"
2841 "Selaginella remotifolia" "疏葉卷柏" "NLC" "v1080131" NA NA "vascular plant" "205662"
2842 "Selaginella delicatula" "全緣卷柏" "NLC" "v1080131" NA NA "vascular plant" "205653"
2843 "Selaginella moellendorffii" "異葉卷柏" "NLC" "v1080131" NA NA "vascular plant" "205659"
2844 "Cerastium holosteoides var. hallaisanense" "卷耳" "NLC" "v1080131" NA NA "vascular plant" "424017"
2845 "Cryptocarya chinensis" "厚殼桂" "NLC" "v1080131" NA NA "vascular plant" "203604"
2846 "Ehretia microphylla" "滿福木" "NLC" "v1080131" NA NA "vascular plant" "416374"
2847 "Ehretia dicksonii" "破布烏" "NLC" "v1080131" NA NA "vascular plant" "203449"
2848 "Ehretia resinosa" "恆春厚殼樹" "NLC" "v1080131" NA NA "vascular plant" "203453"
2849 "Ehretia acuminata" "厚殼樹" "NLC" "v1080131" NA NA "vascular plant" "203448"
2850 "Ehretia longiflora" "長花厚殼樹" "NLC" "v1080131" NA NA "vascular plant" "203450"
2851 "Ternstroemia gymnanthera" "厚皮香" "NLC" "v1080131" NA NA "vascular plant" "204820"
2852 "Landoltia punctata" "紫萍" "NLC" "v1080131" NA NA "vascular plant" "201173"
2853 "Titanotrichum oldhamii" "俄氏草" "NLC" "v1080131" NA NA "vascular plant" "204552"
2854 "Albizia julibrissin" "合歡" "NLC" "v1080131" NA NA "vascular plant" "203031"
2855 "Albizia procera" "黃豆樹" "NLC" "v1080131" NA NA "vascular plant" "203034"
2856 "Lysionotus pauciflorus var. pauciflorus" "石吊蘭" "NLC" "v1080131" NA NA "vascular plant" "204544"
2857 "Hewittia malabarica" "吊鐘藤" "NLC" "v1080131" NA NA "vascular plant" "204670"
2858 "Dendrocnide meyeniana" "咬人狗" "NLC" "v1080131" NA NA "vascular plant" "204900"
2859 "Staurogyne concinnula" "哈哼花" "NLC" "v1080131" NA NA "vascular plant" "204527"
2860 "Phytolacca japonica" "日本商陸" "NLC" "v1080131" NA NA "vascular plant" "202739"
2861 "Moneses uniflora" "單花鹿蹄草" "NLC" "v1080131" NA NA "vascular plant" "202925"
2862 "Casearia membranacea" "薄葉嘉賜木" "NLC" "v1080131" NA NA "vascular plant" "204988"
2863 "Sacciolepis indica" "囊穎草" "NLC" "v1080131" NA NA "vascular plant" "201669"
2864 "Leucosyke quadrinervia" "四脈麻" "NLC" "v1080131" NA NA "vascular plant" "204924"
2865 "Evolvulus alsinoides" "土丁桂" "NLC" "v1080131" NA NA "vascular plant" "204669"
2866 "Typhonium blumei" "土半夏" "NLC" "v1080131" NA NA "vascular plant" "201166"
2867 "Bridelia balansae" "刺杜密" "NLC" "v1080131" NA NA "vascular plant" "202955"
2868 "Bridelia tomentosa" "土密樹" "NLC" "v1080131" NA NA "vascular plant" "202956"
2869 "Excoecaria formosana" "臺灣土沉香" "NLC" "v1080131" NA NA "vascular plant" "425310"
2870 "Cyclocodon lancifolius" "臺灣土黨參" "NLC" "v1080131" NA NA "vascular plant" "433814"
2871 "Geodorum densiflorum" "垂頭地寶蘭" "NLC" "v1080131" NA NA "vascular plant" "202066"
2872 "Luzula plumosa" "臺灣糖星草" "NLC" "v1080131" NA NA "vascular plant" "201747"
2873 "Blechnidium melanopus" "雉尾烏毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205470"
2874 "Schoenoplectiella juncoides" "螢藺" "NLC" "v1080131" NA NA "vascular plant" "201362"
2875 "Luzula effusa" "中國地楊梅" "NLC" "v1080131" NA NA "vascular plant" "201745"
2876 "Elephantopus scaber" "燈豎朽" "NLC" "v1080131" NA NA "vascular plant" "202461"
2877 "Parthenocissus tricuspidata" "地錦" "NLC" "v1080131" NA NA "vascular plant" "204097"
2878 "Smithia sensitiva" "坡油甘" "NLC" "v1080131" NA NA "vascular plant" "203221"
2879 "Smithia ciliata" "薄萼坡油甘" "NLC" "v1080131" NA NA "vascular plant" "203220"
2880 "Triumfetta semitriloba" "菲島垂桉草" "NLC" "v1080131" NA NA "vascular plant" "203723"
2881 "Triumfetta pilosa" "長葉垂桉草" "NLC" "v1080131" NA NA "vascular plant" "203722"
2882 "Triumfetta rhomboidea" "垂桉草" "NLC" "v1080131" NA NA "vascular plant" "203721"
2883 "Triumfetta tomentosa" "臭垂桉草" "NLC" "v1080131" NA NA "vascular plant" "203724"
2884 "Viola arcuata" "如意草" "NLC" "v1080131" NA NA "vascular plant" "205003"
2885 "Viola grypoceras" "紫花菫菜" "NLC" "v1080131" NA NA "vascular plant" "205010"
2886 "Viola inconspicua subsp. nagasakiensis" "小菫菜" "NLC" "v1080131" NA NA "vascular plant" "205011"
2887 "Viola mandshurica" "紫花地丁" "NLC" "v1080131" NA NA "vascular plant" "205012"
2888 "Viola tenuis" "心葉茶匙黃" "NLC" "v1080131" NA NA "vascular plant" "205018"
2889 "Viola confusa" "短毛菫菜" "NLC" "v1080131" NA NA "vascular plant" "205006"
2890 "Viola diffusa" "茶匙黃" "NLC" "v1080131" NA NA "vascular plant" "205007"
2891 "Viola formosana var. formosana" "臺灣菫菜" "NLC" "v1080131" NA NA "vascular plant" "205008"
2892 "Litosanthes biflora" "壺冠木" "NLC" "v1080131" NA NA "vascular plant" "424104"
2893 "Prunella vulgaris subsp. asiatica" "夏枯草" "NLC" "v1080131" NA NA "vascular plant" "424063"
2894 "Microsorum punctatum" "星蕨" "NLC" "v1080131" NA NA "vascular plant" "427006"
2895 "Deparia petersenii" "假蹄蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205060"
2896 "Triadica cochinchinensis" "白<U+6855>" "NLC" "v1080131" NA NA "vascular plant" "203022"
2897 "Euphorbia bifida" "華南大戟" "NLC" "v1080131" NA NA "vascular plant" "202957"
2898 "Euphorbia prostrata" "伏生大戟" "NLC" "v1080131" NA NA "vascular plant" "202964"
2899 "Euphorbia atoto" "濱大戟" "NLC" "v1080131" NA NA "vascular plant" "202957"
2900 "Euphorbia makinoi" "小葉大戟" "NLC" "v1080131" NA NA "vascular plant" "202963"
2901 "Leucostegia truncata" "大膜蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "433999"
2902 "Stictocardia tiliifolia" "大萼旋花" "NLC" "v1080131" NA NA "vascular plant" "204707"
2903 "Glycine tomentella" "闊葉大豆" "NLC" "v1080131" NA NA "vascular plant" "203147"
2904 "Arisaema ringens" "申跋" "NLC" "v1080131" NA NA "vascular plant" "201142"
2905 "Arisaema heterophyllum" "羽葉天南星" "NLC" "v1080131" NA NA "vascular plant" "201138"
2906 "Arisaema consanguineum" "長行天南星" "NLC" "v1080131" NA NA "vascular plant" "201135"
2907 "Carpesium nepalense" "黃金珠" "NLC" "v1080131" NA NA "vascular plant" "202423"
2908 "Carpesium minus" "細川氏天名精" "NLC" "v1080131" NA NA "vascular plant" "202422"
2909 "Hydrocotyle dichondroides" "毛天胡荽" "NLC" "v1080131" NA NA "vascular plant" "202320"
2910 "Hydrocotyle batrachium" "臺灣天胡荽" "NLC" "v1080131" NA NA "vascular plant" "202318"
2911 "Hydrocotyle sibthorpioides" "天胡荽" "NLC" "v1080131" NA NA "vascular plant" "202324"
2912 "Hydrocotyle nepalensis" "乞食碗" "NLC" "v1080131" NA NA "vascular plant" "202322"
2913 "Hydrocotyle benguetensis" "菲島天胡荽" "NLC" "v1080131" NA NA "vascular plant" "202319"
2914 "Heliotropium sarmentosum" "冷飯藤" "NLC" "v1080131" NA NA "vascular plant" "433676"
2915 "Heliotropium indicum" "狗尾草" "NLC" "v1080131" NA NA "vascular plant" "203455"
2916 "Heliotropium foertherianum" "白水木" "NLC" "v1080131" NA NA "vascular plant" "433359"
2917 "Styrax suberifolius" "紅皮" "NLC" "v1080131" NA NA "vascular plant" "433893"
2918 "Asparagus cochinchinensis" "天門冬" "NLC" "v1080131" NA NA "vascular plant" "201794"
2919 "Ottochloa nodosa" "新店奧圖草" "NLC" "v1080131" NA NA "vascular plant" "201600"
2920 "Ligustrum liukiuense" "日本女貞" "NLC" "v1080131" NA NA "vascular plant" "204572"
2921 "Alocasia macrorrhizos" "海芋" "NLC" "v1080131" NA NA "vascular plant" "422139"
2922 "Alocasia odora" "姑婆芋" "NLC" "v1080131" NA NA "vascular plant" "201130"
2923 "Hypolepis tenuifolia" "細葉姬蕨" "NLC" "v1080131" NA NA "vascular plant" "205136"
2924 "Hypolepis punctata" "姬蕨" "NLC" "v1080131" NA NA "vascular plant" "205135"
2925 "Hypolepis alpina" "臺灣姬蕨" "NLC" "v1080131" NA NA "vascular plant" "410163"
2926 "Jacquemontia paniculata" "娥房藤" "NLC" "v1080131" NA NA "vascular plant" "204694"
2927 "Veronica linariifolia" "追風草" "NLC" "v1080131" NA NA "vascular plant" "204650"
2928 "Veronica javanica" "爪哇水苦藚" "NLC" "v1080131" NA NA "vascular plant" "204649"
2929 "Veronica didyma" "婆婆納" "NLC" "v1080131" NA NA "vascular plant" "204648"
2930 "Veronica undulata" "水苦藚" "NLC" "v1080131" NA NA "vascular plant" "204656"
2931 "Bothriochloa intermedia" "臭根子草" "NLC" "v1080131" NA NA "vascular plant" "201432"
2932 "Bothriochloa ischaemum" "白羊草" "NLC" "v1080131" NA NA "vascular plant" "201433"
2933 "Bothriochloa glabra" "歧穗臭根子草" "NLC" "v1080131" NA NA "vascular plant" "201431"
2934 "Pycnospora lutescens" "密子豆" "NLC" "v1080131" NA NA "vascular plant" "203210"
2935 "Haloragis micrantha" "小二仙草" "NLC" "v1080131" NA NA "vascular plant" "203416"
2936 "Dentella repens" "小牙草" "NLC" "v1080131" NA NA "vascular plant" "204288"
2937 "Triplostegia glandulifera" "三萼花草" "NLC" "v1080131" NA NA "vascular plant" "202839"
2938 "Microglossa pyrifolia" "小舌菊" "NLC" "v1080131" NA NA "vascular plant" "202524"
2939 "Ixeridium laevigatum" "刀傷草" "NLC" "v1080131" NA NA "vascular plant" "202506"
2940 "Coleus formosanus" "蘭嶼小鞘蕊花" "NLC" "v1080131" NA NA "vascular plant" "203483"
2941 "Sphenoclea zeylanica" "尖瓣花" "NLC" "v1080131" NA NA "vascular plant" "202616"
2942 "Codonopsis javanica subsp. japonica" "金錢豹" "NLC" "v1080131" NA NA "vascular plant" "202602"
2943 "Didymoglossum tahitense" "盾形單葉假脈蕨" "NLC" "v1080131" NA NA "vascular plant" "433991"
2944 "Dunbaria villosa" "毛野扁豆" "NLC" "v1080131" NA NA "vascular plant" "203127"
2945 "Tephrosia obovata" "臺灣灰毛豆" "NLC" "v1080131" NA NA "vascular plant" "203228"
2946 "Aralia armata" "虎刺<U+6964>木" "NLC" "v1080131" NA NA "vascular plant" "202286"
2947 "Capparis micracantha var. henryi" "小刺山柑" "NLC" "v1080131" NA NA "vascular plant" "202620"
2948 "Capparis sabiaefolia" "毛瓣蝴蝶木" "NLC" "v1080131" NA NA "vascular plant" "433869"
2949 "Champereia manillana" "山柚" "NLC" "v1080131" NA NA "vascular plant" "204419"
2950 "Maesa perlaria var. formosana" "臺灣山桂花" "NLC" "v1080131" NA NA "vascular plant" "203947"
2951 "Maesa japonica" "山桂花" "NLC" "v1080131" NA NA "vascular plant" "203945"
2952 "Idesia polycarpa" "山桐子" "NLC" "v1080131" NA NA "vascular plant" "204991"
2953 "Peracarpa carnosa" "山桔梗" "NLC" "v1080131" NA NA "vascular plant" "202611"
2954 "Lobelia alsinoides subsp. hancei" "短柄半邊蓮" "NLC" "v1080131" NA NA "vascular plant" "202606"
2955 "Lobelia seguinii" "大本山梗菜" "NLC" "v1080131" NA NA "vascular plant" "202609"
2956 "Lobelia zeylanica" "圓葉山梗菜" "NLC" "v1080131" NA NA "vascular plant" "202610"
2957 "Lobelia nummularia" "普剌特草" "NLC" "v1080131" NA NA "vascular plant" "202608"
2958 "Arenga tremula" "山棕" "NLC" "v1080131" NA NA "vascular plant" "201176"
2959 "Planchonella obovata" "山欖" "NLC" "v1080131" NA NA "vascular plant" "422612"
2960 "Breynia officinalis var. accrescens" "小紅仔珠" "NLC" "v1080131" NA NA "vascular plant" "202953"
2961 "Breynia officinalis var. officinalis" "紅仔珠" "NLC" "v1080131" NA NA "vascular plant" "202954"
2962 "Galeola lindleyana" "山珊瑚" "NLC" "v1080131" NA NA "vascular plant" "202047"
2963 "Galeola falconeri" "小囊山珊瑚" "NLC" "v1080131" NA NA "vascular plant" "202046"
2964 "Helicteres augustifolia" "山芝麻" "NLC" "v1080131" NA NA "vascular plant" "203704"
2965 "Sanicula lamelligera" "三葉山芹菜" "NLC" "v1080131" NA NA "vascular plant" "202335"
2966 "Mercurialis leiocarpa" "山靛" "NLC" "v1080131" NA NA "vascular plant" "203009"
2967 "Camellia brevistyla" "短柱山茶" "NLC" "v1080131" NA NA "vascular plant" "204784"
2968 "Camellia caudata" "尾葉山茶" "NLC" "v1080131" NA NA "vascular plant" "204786"
2969 "Farfugium japonicum var. formosanum" "臺灣山菊" "NLC" "v1080131" NA NA "vascular plant" "202479"
2970 "Radermachera sinica" "山菜豆" "NLC" "v1080131" NA NA "vascular plant" "428682"
2971 "Ampelopsis cantoniensis var. cantoniensis" "廣東山葡萄" "NLC" "v1080131" NA NA "vascular plant" "204088"
2972 "Ampelopsis brevipedunculata var. hancei" "漢氏山葡萄" "NLC" "v1080131" NA NA "vascular plant" "204087"
2973 "Ampelopsis brevipedunculata var. ciliata" "毛山葡萄" "NLC" "v1080131" NA NA "vascular plant" "204086"
2974 "Ampelopsis cantoniensis var. leecoides" "大葉廣東山葡萄" "NLC" "v1080131" NA NA "vascular plant" "204089"
2975 "Desmodium heterocarpon var. strigosum" "直毛假地豆" "NLC" "v1080131" NA NA "vascular plant" "203109"
2976 "Desmodium heterophyllum" "變葉山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203110"
2977 "Desmodium microphyllum" "小葉山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203113"
2978 "Desmodium multiflorum" "多花山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203114"
2979 "Desmodium zonatum" "單葉拿身草" "NLC" "v1080131" NA NA "vascular plant" "203120"
2980 "Desmodium gangeticum" "大葉山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203106"
2981 "Desmodium sequax" "波葉山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203117"
2982 "Desmodium heterocarpon var. heterocarpon" "假地豆" "NLC" "v1080131" NA NA "vascular plant" "203108"
2983 "Desmodium diffusum" "散花山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203105"
2984 "Desmodium triflorum" "蠅翼草" "NLC" "v1080131" NA NA "vascular plant" "203118"
2985 "Desmodium velutinum" "絨毛葉山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203119"
2986 "Euchresta formosana" "臺灣山豆根" "NLC" "v1080131" NA NA "vascular plant" "203135"
2987 "Freycinetia formosana" "山露兜" "NLC" "v1080131" NA NA "vascular plant" "202252"
2988 "Pinalia ovata" "大腳筒蘭" "NLC" "v1080131" NA NA "vascular plant" "427222"
2989 "Dienia ophrydis" "廣葉軟葉蘭" "NLC" "v1080131" NA NA "vascular plant" "Kew-61822"
2990 "Turpinia ternata" "三葉山香圓" "NLC" "v1080131" NA NA "vascular plant" "204494"
2991 "Trema orientalis" "山黃麻" "NLC" "v1080131" NA NA "vascular plant" "204881"
2992 "Trema tomentosa" "山油麻" "NLC" "v1080131" NA NA "vascular plant" "204882"
2993 "Helicia cochinchinensis" "紅葉樹" "NLC" "v1080131" NA NA "vascular plant" "203975"
2994 "Helicia formosana" "山龍眼" "NLC" "v1080131" NA NA "vascular plant" "203976"
2995 "Woodsia polystichoides" "岩蕨" "NLC" "v1080131" NA NA "vascular plant" "205111"
2996 "Cyathula prostrata" "假川牛膝" "NLC" "v1080131" NA NA "vascular plant" "202680"
2997 "Croton cascarilloides" "裏白巴豆" "NLC" "v1080131" NA NA "vascular plant" "202972"
2998 "Cyrtococcum accrescens" "散穗弓果黍" "NLC" "v1080131" NA NA "vascular plant" "430012"
2999 "Cyrtococcum patens" "弓果黍" "NLC" "v1080131" NA NA "vascular plant" "201463"
3000 "Campylotropis giraldii" "彎龍骨" "NLC" "v1080131" NA NA "vascular plant" "203060"
3001 "Lonicera acuminata" "阿里山忍冬" "NLC" "v1080131" NA NA "vascular plant" "202810"
3002 "Mukia maderaspatana" "天花" "NLC" "v1080131" NA NA "vascular plant" "204974"
3003 "Pinalia amica" "小腳筒蘭" "NLC" "v1080131" NA NA "vascular plant" "427220"
3004 "Pinus massoniana" "馬尾松" "NLC" "v1080131" NA NA "vascular plant" "201106"
3005 "Lonicera hypoglauca" "裏白忍冬" "NLC" "v1080131" NA NA "vascular plant" "202812"
3006 "Lonicera japonica" "忍冬" "NLC" "v1080131" NA NA "vascular plant" "202813"
3007 "Chimaphila japonica" "日本愛冬葉" "NLC" "v1080131" NA NA "vascular plant" "202923"
3008 "Sagittaria trifolia" "三腳剪" "NLC" "v1080131" NA NA "vascular plant" "418157"
3009 "Rubus hui" "胡氏懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204215"
3010 "Pachycentria formosana" "臺灣厚距花" "NLC" "v1080131" NA NA "vascular plant" "424096"
3011 "Rubus alnifoliolatus" "榿葉懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204205"
3012 "Rubus niveus" "白絨懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204223"
3013 "Rubus alceifolius" "羽萼懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204204"
3014 "Rubus rosifolius" "刺莓" "NLC" "v1080131" NA NA "vascular plant" "204236"
3015 "Rubus buergeri" "寒莓" "NLC" "v1080131" NA NA "vascular plant" "204207"
3016 "Rubus croceacanthus var. croceacanthus" "虎婆刺" "NLC" "v1080131" NA NA "vascular plant" "433852"
3017 "Rubus parvifolius var. parvifolius" "紅梅消" "NLC" "v1080131" NA NA "vascular plant" "204226"
3018 "Rubus corchorifolius" "變葉懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204208"
3019 "Rubus formosensis" "臺灣懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204212"
3020 "Rubus pectinellus" "刺萼寒莓" "NLC" "v1080131" NA NA "vascular plant" "204228"
3021 "Rubus lambertianus" "高梁泡" "NLC" "v1080131" NA NA "vascular plant" "204217"
3022 "Rubus mesogaeus" "裏白懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204220"
3023 "Rubus linearifoliolus" "細葉懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "424213"
3024 "Rubus trianthus" "苦懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204243"
3025 "Rubus wallichianus" "鬼懸鉤子" "NLC" "v1080131" NA NA "vascular plant" "204244"
3026 "Xenostegia tridentata" "戟葉菜欒藤" "NLC" "v1080131" NA NA "vascular plant" "204708"
3027 "Pycreus flavidus" "球穗扁莎" "NLC" "v1080131" NA NA "vascular plant" "201349"
3028 "Pycreus sanguinolentus" "紅鱗扁莎" "NLC" "v1080131" NA NA "vascular plant" "201352"
3029 "Neocheiropteris ensata" "扇蕨" "NLC" "v1080131" NA NA "vascular plant" "205552"
