"auto_id" "taxon_name" "name_c" "redlist_taxon_rank" "category" "version" "criteria" "adjusting" "taxon_group" "name_code" "TBN_scientific_name" "Different_scientific_name" "TBN_taxon_rank" "tp_tid" "ra_tid" "uuid"
528 "Hypsugo pulveratus" "灰伏翼" "species" "NDD" "v1080131" NA NA "mammal" "416112" "Hypsugo pulveratus" NA "species" 416112 416112 "a89dc7ac-888d-41d8-8f76-c75cd806151b"
529 "Myotis soror" "紅棕鼠耳蝠" "species" "NDD" "v1080131" NA NA "mammal" "430165" "Myotis soror" NA "species" 430165 430165 "11685854-83a2-4017-b07c-67210a80686f"
530 "Chodsigoa sodalis" "細尾長尾鼩" "species" "NDD" "v1080131" NA NA "mammal" "416060" "Chodsigoa sodalis" NA "species" 416060 416060 "4e4ae164-8878-4163-9687-d09e72ccfb24"
531 "Mauremys reevesii" "金龜" "species" "NCR" "v1080131" "B1ab(iii,iv)" NA "reptile" "380610" "Mauremys reevesii" NA "species" 380610 380610 "a1148186-eaa1-482a-931f-7b26c9d96a7a"
532 "Hebius miyajimae" "金絲蛇" "species" "NEN" "v1080131" "B1a+b(iii,iv)" NA "reptile" "380630" "Amphiesma miyajimae" "Amphiesma miyajimae" "species" 380630 380630 "00f89f81-f5dd-4593-b9cf-2fd5bd429694"
533 "Myrrophis chinensis" "唐水蛇" "species" "NEN" "v1080131" "B1a+b(iii,iv)+c(iii)" NA "reptile" "380642" "Myrrophis chinensis" NA "species" 380642 380642 "acffe805-822f-4fce-bfd8-fdd8bd096319"
534 "Cuora flavomarginata" "食蛇龜" "species" "NVU" "v1080131" "B1b(iii,iv)+c(iv)" NA "reptile" "380611" "Cuora flavomarginata" NA "species" 380611 380611 "6e4ebaf6-7bcc-4962-9b76-6c03cca192f6"
535 "Hypsiscopus plumbea" "鉛色水蛇" "species" "NVU" "v1080131" "B1b(iii,iv)+c(iii)" NA "reptile" "380643" "Enhydris plumbea" "Enhydris plumbea" "species" 380643 380643 "d08669ba-8e9e-4d01-b96e-4265d17bc96d"
536 "Mauremys mutica mutica" "柴棺龜" "infraspecies" "NNT" "v1080131" "接近 VU B1ab(iii,iv)" NA "reptile" "380612" "Mauremys mutica mutica" "Mauremys mutica mutica" "infraspecies" 1026626 1026626 "c47f755f-8bf7-49b1-9ed2-df85e516d320"
537 "Japalura makii" "牧氏攀蜥" "species" "NNT" "v1080131" "接近 VU B1a" NA "reptile" "380623" "Japalura makii" NA "species" 380623 380623 "56fd8f78-9bf8-4197-8453-a2db4b817962"
538 "Emoia atrocostata" "沿岸島蜥" "species" "NNT" "v1080131" "接近 VU B1ab(iii)" NA "reptile" "380690" "Emoia atrocostata" NA "species" 380690 380690 "11721a8e-f075-4999-9c66-83c73a6c46ab"
539 "Sinonatrix percarinata suriki" "白腹遊蛇" "infraspecies" "NNT" "v1080131" "接近 VU B1ab(iii)" NA "reptile" "380658" "Sinonatrix percarinata suriki" NA "infraspecies" 380658 380658 "becab61b-4ad1-4e86-861d-8cc74d78a9f5"
540 "Mauremys sinensis" "斑龜" "species" "NLC" "v1080131" NA NA "reptile" "421741" "Mauremys sinensis" NA "species" 421741 421741 "3d145d1d-f9b2-47fd-99fc-f047b10cd560"
541 "Pelodiscus sinensis" "中華鱉" "species" "NLC" "v1080131" NA NA "reptile" "380620" "Pelodiscus sinensis" NA "species" 380620 380620 "c12abbb0-3792-44b9-bbb7-8923cfb9fd4f"
542 "Japalura brevipes" "短肢攀蜥" "species" "NLC" "v1080131" NA NA "reptile" "380621" "Japalura brevipes" NA "species" 380621 380621 "5adb8be0-5410-4922-9f12-daa700c37f14"
543 "Japalura polygonata xanthostoma" "黃口攀蜥" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380624" "Japalura polygonata xanthostoma" NA "infraspecies" 380624 380624 "54928bdc-7184-42c1-bc5a-b36532784799"
544 "Japalura swinhonis" "斯文豪氏攀蜥" "species" "NLC" "v1080131" NA NA "reptile" "380625" "Japalura swinhonis" NA "species" 380625 380625 "e4552802-d7c0-450f-af17-2a7a85328b86"
545 "Gekko hokouensis" "鉛山壁虎" "species" "NLC" "v1080131" NA NA "reptile" "380666" "Gekko hokouensis" NA "species" 380666 380666 "afc11993-46ea-4304-9c05-ff0198ccf250"
546 "Hemidactylus bowringii" "無疣蝎虎" "species" "NLC" "v1080131" NA NA "reptile" "380668" "Hemidactylus bowringii" NA "species" 380668 380668 "9c16eaf2-fda5-4392-8eaf-7586b6270c08"
547 "Hemidactylus frenatus" "疣尾蝎虎" "species" "NLC" "v1080131" NA NA "reptile" "380669" "Hemidactylus frenatus" NA "species" 380669 380669 "381bf2ce-6ad3-4a01-a6ae-e03d1eb7d60d"
548 "Hemidactylus stejnegeri" "史丹吉氏蝎虎" "species" "NLC" "v1080131" NA NA "reptile" "380671" "Hemidactylus stejnegeri" NA "species" 380671 380671 "82cea777-387b-4f49-ab58-01ffe24d055e"
549 "Takydromus hsuehshanensis" "雪山草蜥" "species" "NLC" "v1080131" NA NA "reptile" "380684" "Takydromus hsuehshanensis" NA "species" 380684 380684 "aa76d4e3-3cee-43b3-9c1b-81ea53557026"
550 "Takydromus kuehnei kuehnei" "古氏草蜥" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380685" "Takydromus kuehnei kuehnei" "Takydromus kuehnei kuehnei" "infraspecies" 1026569 1026569 "e150629c-e01a-4484-945b-1ecfd17f26d6"
551 "Takydromus stejnegeri" "蓬萊草蜥" "species" "NLC" "v1080131" NA NA "reptile" "380688" "Takydromus stejnegeri" NA "species" 380688 380688 "be489ded-5294-4a59-82e8-dc1211c441ba"
552 "Eutropis longicaudata" "長尾真稜蜥" "species" "NLC" "v1080131" NA NA "reptile" "422630" "Eutropis longicaudata" NA "species" 422630 422630 "85a463d0-5328-49ea-8e2f-f5d546304ca7"
553 "Plestiodon chinensis formosensis" "中國石龍子臺灣亞種" "infraspecies" "NLC" "v1080131" NA NA "reptile" "421739" "Plestiodon chinensis formosensis" NA "infraspecies" 421739 421739 "45d6b5f7-faea-4889-adad-dccfa37b2811"
554 "Plestiodon elegans" "麗紋石龍子" "species" "NLC" "v1080131" NA NA "reptile" "427239" "Plestiodon elegans" NA "species" 427239 427239 "819ae3f4-db8b-4a6c-968e-ed17edde6671"
555 "Scincella formosensis" "臺灣滑蜥" "species" "NLC" "v1080131" NA NA "reptile" "380696" "Scincella formosensis" NA "species" 380696 380696 "e74931db-d96c-4263-82a2-c36a0f4caffb"
556 "Sphenomorphus incognitus" "股鱗蜓蜥" "species" "NLC" "v1080131" NA NA "reptile" "380698" "Sphenomorphus incognitus" NA "species" 380698 380698 "a5083846-569d-472c-8a66-e2dadbd8ab32"
557 "Sphenomorphus indicus" "印度蜓蜥" "species" "NLC" "v1080131" NA NA "reptile" "380697" "Sphenomorphus indicus" NA "species" 380697 380697 "09fff617-7cfd-4978-96bf-e87fcd262751"
558 "Sphenomorphus taiwanensis" "臺灣蜓蜥" "species" "NLC" "v1080131" NA NA "reptile" "380699" "Sphenomorphus taiwanensis" NA "species" 380699 380699 "8b007610-14d4-4254-b052-66afa50d18d2"
559 "Indotyphlops braminus" "鉤盲蛇" "species" "NLC" "v1080131" NA NA "reptile" "380700" "Ramphotyphlops braminus" "Ramphotyphlops braminus" "species" 380700 380700 "95587842-c654-4f20-a297-229dc4cc49fa"
560 "Achalinus formosanus formosanus" "臺灣標蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380628" "Achalinus formosanus formosanus" "Achalinus formosanus formosanus" "infraspecies" 1026627 1026627 "0fbb5f87-58d3-4d39-b0e9-e3bf4c1c1358"
561 "Achalinus niger" "標蛇" "species" "NLC" "v1080131" NA NA "reptile" "380629" "Achalinus niger" NA "species" 380629 380629 "2c477dd1-88b2-49d3-b072-8a72bf225ad7"
562 "Amphiesma stolatum" "花浪蛇" "species" "NLC" "v1080131" NA NA "reptile" "380632" "Amphiesma stolatum" NA "species" 380632 380632 "8be06967-5e75-409e-b385-370f62584df9"
563 "Boiga kraepelini" "大頭蛇" "species" "NLC" "v1080131" NA NA "reptile" "380633" "Boiga kraepelini" NA "species" 380633 380633 "3befed95-7127-4a55-93e4-fb9d4625125b"
564 "Calamaria pavimentata pavimentata" "鐵線蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380634" "Calamaria pavimentata pavimentata" "Calamaria pavimentata pavimentata" "infraspecies" 1026628 1026628 "1613fb27-45c4-466d-8ab7-7d0b7537be78"
565 "Cyclophiops major" "青蛇" "species" "NLC" "v1080131" NA NA "reptile" "380635" "Cyclophiops major" NA "species" 380635 380635 "a5ebe9d2-8bc9-454d-92fa-6d4720587a58"
566 "Elaphe carinata" "王錦蛇" "species" "NLC" "v1080131" NA NA "reptile" "380637" "Elaphe carinata" NA "species" 380637 380637 "51cbc525-33be-4ffa-a5b3-ae081ab93733"
567 "Euprepiophis mandarinus" "玉斑錦蛇" "species" "NLC" "v1080131" NA NA "reptile" "427266" "Euprepiophis mandarinus" NA "species" 427266 427266 "dcdffc54-2f92-48ec-9543-c7f59f53d73f"
568 "Hebius sauteri" "梭德氏游蛇" "species" "NLC" "v1080131" NA NA "reptile" "433245" "Amphiesma sauteri" "Amphiesma sauteri" "species" 1023543 1023543 "a71be31f-3f0d-4f5e-8a7a-e5fc42f71134"
569 "Lycodon rufozonatus rufozonatus" "紅斑蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380636" "Lycodon rufozonatus rufozonatus" "Lycodon rufozonatus rufozonatus" "infraspecies" 1026572 1026572 "4e5896dc-2c35-45b8-a7d4-536bce8dc806"
570 "Lycodon ruhstrati ruhstrati" "白梅花蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380644" "Lycodon ruhstrati ruhstrati" "Lycodon ruhstrati ruhstrati" "infraspecies" 1026568 1026568 "f1866cdc-8db4-412b-8092-c4fe877bda0c"
571 "Macropisthodon rudis rudis" "擬龜殼花" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380645" "Macropisthodon rudis rudis" "Macropisthodon rudis rudis" "infraspecies" 1026629 1026629 "959ca6b8-8b5e-4c39-8631-fc81ea16888f"
572 "Oligodon formosanus" "赤背松柏根" "species" "NLC" "v1080131" NA NA "reptile" "380646" "Oligodon formosanus" NA "species" 380646 380646 "30201913-8f51-41ab-b7b1-33ef7c228dfb"
573 "Oreocryptophis porphyraceus kawakamii" "紅竹蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "427267" "Oreocryptophis porphyraceus kawakamii" NA "infraspecies" 427267 427267 "7d58718c-51e3-4a75-a4a4-cd1a77cfcc99"
574 "Orthriophis taeniurus friesi" "臺灣黑眉錦蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "421726" "Orthriophis taeniurus friesi" NA "infraspecies" 421726 421726 "783f844c-d41c-4b40-a017-54ec9c5ca766"
575 "Psammodynastes pulverulentus" "茶斑蛇" "species" "NLC" "v1080131" NA NA "reptile" "380650" "Psammodynastes pulverulentus" NA "species" 380650 380650 "a8a7d3a2-76b2-4f91-925f-6e7028150446"
576 "Pseudoxenodon stejnegeri stejnegeri" "史丹吉氏斜鱗蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380651" "Pseudoxenodon stejnegeri stejnegeri" "Pseudoxenodon stejnegeri stejnegeri" "infraspecies" 1026630 1026630 "0e2e5321-35ef-425c-8520-9dffa3e1a172"
577 "Ptyas dhumnades" "過山刀" "species" "NLC" "v1080131" NA NA "reptile" "380660" "Zaocys dhumnades" "Zaocys dhumnades" "species" 380660 380660 "1e9afb42-367f-471d-af20-50b7011c9e40"
578 "Ptyas korros" "細紋南蛇" "species" "NLC" "v1080131" NA NA "reptile" "380652" "Ptyas korros" NA "species" 380652 380652 "34b52900-53c4-422f-b353-5d2de3f1f60f"
579 "Ptyas mucosa" "南蛇" "species" "NLC" "v1080131" NA NA "reptile" "380653" "Ptyas mucosus" "Ptyas mucosus" "species" 380653 380653 "d0a1fd02-c836-4e09-8f06-287438b6bcc5"
580 "Rhabdophis swinhonis" "斯文豪氏遊蛇" "species" "NLC" "v1080131" NA NA "reptile" "380654" "Rhabdophis swinhonis" NA "species" 380654 380654 "4b1343f3-89a6-484f-bad3-76956a3776de"
581 "Rhabdophis tigrinus formosanus" "虎斑頸槽蛇臺灣亞種" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380655" "Rhabdophis tigrinus formosanus" NA "infraspecies" 380655 380655 "6c246f9d-d2c8-49a5-9535-13ba45b62cb2"
582 "Sibynophis chinensis chinensis" "黑頭蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380656" "Sibynophis chinensis chinensis" "Sibynophis chinensis chinensis" "infraspecies" 1026631 1026631 "027bfc6c-29e8-4776-ae3d-9fd61d057e1d"
583 "Xenochrophis piscator" "草花蛇" "species" "NLC" "v1080131" NA NA "reptile" "380659" "Xenochrophis piscator" NA "species" 380659 380659 "b065f5f5-3bee-482b-9f1a-6015fcac5b19"
584 "Bungarus multicinctus multicinctus" "雨傘節" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380661" "Bungarus multicinctus multicinctus" "Bungarus multicinctus multicinctus" "infraspecies" 1026632 1026632 "b44cd322-4d0b-460d-ac58-c278551088c9"
585 "Naja atra" "眼鏡蛇" "species" "NLC" "v1080131" NA NA "reptile" "380664" "Naja atra" NA "species" 380664 380664 "4eb2f8d6-c656-452a-8fcf-bf34d9f6f2a4"
586 "Sinomicrurus hatori" "羽鳥氏帶紋赤蛇" "species" "NLC" "v1080131" NA NA "reptile" "421733" "Sinomicrurus hatori" NA "species" 421733 421733 "40357714-5163-42fb-a0b0-fae001cf30d4"
587 "Sinomicrurus macclellandi swinhoei" "環紋赤蛇" "infraspecies" "NLC" "v1080131" NA NA "reptile" "421734" "Sinomicrurus macclellandi swinhoei" NA "infraspecies" 421734 421734 "0d9752bf-7b08-4baf-ab24-3fd740972a57"
588 "Sinomicrurus sauteri" "梭德氏帶紋赤蛇" "species" "NLC" "v1080131" NA NA "reptile" "421735" "Sinomicrurus sauteri" NA "species" 421735 421735 "fa0528e2-44f5-442e-93ec-782a6bdc6eca"
589 "Daboia siamensis" "鎖蛇" "species" "NLC" "v1080131" NA NA "reptile" "427241" "Daboia siamensis" NA "species" 427241 427241 "a26247d3-879c-4272-a5c8-504f54654f50"
590 "Deinagkistrodon acutus" "百步蛇" "species" "NLC" "v1080131" NA NA "reptile" "380702" "Deinagkistrodon acutus" NA "species" 380702 380702 "1e885a7c-5dfd-46f1-a141-658c4d403dbd"
591 "Ovophis makazayazaya" "瑪家山龜殼花" "species" "NLC" "v1080131" NA NA "reptile" "380703" "Ovophis monticola" "Ovophis monticola" "species" 1025036 1025036 "37f0c327-4e6e-4dea-ba9f-61e3ea1da59e"
592 "Protobothrops mucrosquamatus" "龜殼花" "species" "NLC" "v1080131" NA NA "reptile" "427240" "Protobothrops mucrosquamatus" NA "species" 427240 427240 "6f7f1568-39e7-461b-b5e2-94b67917db63"
593 "Trimeresurus gracilis" "菊池氏龜殼花" "species" "NLC" "v1080131" NA NA "reptile" "380704" "Trimeresurus gracilis" NA "species" 380704 380704 "4cd602c8-af4c-4e47-b2af-f85e5c48218f"
594 "Trimeresurus stejnegeri stejnegeri" "赤尾青竹絲" "infraspecies" "NLC" "v1080131" NA NA "reptile" "380706" "Trimeresurus stejnegeri stejnegeri" "Trimeresurus stejnegeri stejnegeri" "infraspecies" 1026570 1026570 "ba68afae-8803-4499-9649-6244dcc0a994"
595 "Dopasia harti" "哈特氏蛇蜥" "species" "NDD" "v1080131" NA NA "reptile" "380627" "Dopasia harti" NA "species" 380627 380627 "6b3d895e-4eb2-45d2-b88d-a2d2342c8c6e"
596 "Japalura luei" "呂氏攀蜥" "species" "NDD" "v1080131" NA NA "reptile" "380622" "Japalura luei" NA "species" 380622 380622 "b4a0f603-12e1-4f0e-8560-450ed055fa09"
597 "Gehyra mutilata" "截趾虎" "species" "NDD" "v1080131" NA NA "reptile" "380665" "Gehyra mutilata" NA "species" 380665 380665 "74a5b53d-11b7-4740-955d-6587995d5793"
598 "Gekko kikuchii" "菊池氏壁虎" "species" "NDD" "v1080131" NA NA "reptile" "380667" "Gekko kikuchii" NA "species" 380667 380667 "b918cdac-a9ef-4f60-b396-d3cad83ef45c"
599 "Hemiphyllodactylus typus" "半葉趾虎" "species" "NDD" "v1080131" NA NA "reptile" "380672" "Hemiphyllodactylus typus" NA "species" 380672 380672 "eea05d43-5895-4d78-a647-397b351e274b"
600 "Lepidodactylus lugubris" "鱗趾虎" "species" "NDD" "v1080131" NA NA "reptile" "380673" "Lepidodactylus lugubris" NA "species" 380673 380673 "829f3f60-a99e-418d-b771-8989e34f62b3"
601 "Lepidodactylus yami" "雅美鱗趾虎" "species" "NDD" "v1080131" NA NA "reptile" "380674" "Lepidodactylus yami" NA "species" 380674 380674 "6b9bc28a-2fce-4322-83bf-1020c36030a0"
602 "Takydromus formosanus" "臺灣草蜥" "species" "NDD" "v1080131" NA NA "reptile" "380683" "Takydromus formosanus" NA "species" 380683 380683 "28c3ac47-08cf-48d6-a709-58a379b27798"
603 "Takydromus luyeanus" "鹿野草蜥" "species" "NDD" "v1080131" NA NA "reptile" "421724" "Takydromus luyeanus" NA "species" 421724 421724 "5d6932b1-85be-48b6-bbf1-3ce9baac83d5"
604 "Takydromus sauteri" "梭德氏草蜥" "species" "NDD" "v1080131" NA NA "reptile" "380686" "Takydromus sauteri" NA "species" 380686 380686 "dfcd02f0-bb59-43e0-b035-f72509ec1822"
605 "Takydromus septentrionalis" "北草蜥" "species" "NDD" "v1080131" NA NA "reptile" "380687" "Takydromus septentrionalis" NA "species" 380687 380687 "10b6ef03-d72f-406f-ab21-14a5b644dee5"
606 "Takydromus viridipunctatus" "翠斑草蜥" "species" "NDD" "v1080131" NA NA "reptile" "421729" "Takydromus viridipunctatus" NA "species" 421729 421729 "8b7b627d-15c1-4126-86ce-2fafc4b61dd0"
607 "Ateuchosaurus chinensis" "中國光蜥" "species" "NDD" "v1080131" NA NA "reptile" "380689" "Ateuchosaurus chinensis" NA "species" 380689 380689 "1cf088a6-77a9-42eb-b062-70826006ed66"
608 "Eutropis cumingi" "庫氏真稜蜥" "species" "NDD" "v1080131" NA NA "reptile" "421736" "Eutropis cumingi" NA "species" 421736 421736 "fdb1f11f-1f55-49ae-94f8-74c5c5c5fd55"
609 "Eutropis multicarinata borealis" "多稜真棱蜥" "infraspecies" "NDD" "v1080131" NA NA "reptile" "421742" "Eutropis multicarinata borealis" NA "infraspecies" 421742 421742 "d6b0b6ad-26bf-42a8-a7a8-1fda175dbf72"
610 "Plestiodon chinensis chinensis" "中國石龍子指名亞種" "infraspecies" "NDD" "v1080131" NA NA "reptile" "380691" "Plestiodon chinensis chinensis" NA "infraspecies" 380691 380691 "1c8718da-9bb5-4974-ac79-ae39d35225dd"
611 "Plestiodon chinensis leucostictus" "中國石龍子白斑亞種" "infraspecies" "NDD" "v1080131" NA NA "reptile" "421740" "Plestiodon chinensis leucostictus" NA "infraspecies" 421740 421740 "76646403-513b-46b2-9847-e08556c6d6aa"
612 "Gonyosoma frenatus" "灰腹綠錦蛇" "species" "NDD" "v1080131" NA NA "reptile" "421737" "Gonyosoma frenatus" NA "species" 421737 421737 "479ef797-d299-468c-aa96-aeb5b6fbf8b3"
613 "Oligodon ornatus" "赤腹松柏根" "species" "NDD" "v1080131" NA NA "reptile" "380647" "Oligodon ornatus" NA "species" 380647 380647 "5b386059-7265-4039-9239-43bb49235fdc"
614 "Pareas atayal" "泰雅鈍頭蛇" "species" "NDD" "v1080131" NA NA "reptile" "430311" "Pareas atayal" NA "species" 430311 430311 "b6cbb8e2-8c0b-4a4a-a353-7206a3ef9fa4"
615 "Pareas formosensis" "臺灣鈍頭蛇" "species" "NDD" "v1080131" NA NA "reptile" "380648" "Pareas formosensis" NA "species" 380648 380648 "36df148e-4ab3-4570-987d-3ac6697a1f81"
616 "Pareas komaii" "駒井氏鈍頭蛇" "species" "NDD" "v1080131" NA NA "reptile" "Rep-Syn-12696" "Pareas komaii" NA "species" 1015575 1015575 "9c90875f-70d1-4d70-b769-adc73d1c4b0d"
617 "Plagiopholis styani" "福建頸斑蛇" "species" "NDD" "v1080131" NA NA "reptile" "380649" "Plagiopholis styani" NA "species" 380649 380649 "e1dd4255-153a-46a5-bc94-4af831c4331b"
618 "Sinonatrix annularis" "赤腹遊蛇" "species" "NDD" "v1080131" NA NA "reptile" "380657" "Sinonatrix annularis" NA "species" 380657 380657 "1638a432-d2fd-473f-bac2-5c1fe2a70c20"
619 "Python molurus" "緬甸蟒" "species" "NDD" "v1080131" NA NA "reptile" "427283" "Python bivittatus" "Python bivittatus" "species" 427283 427283 "edd1ff3a-bfea-4ad6-87fd-9e0b8f897872"
