"Scientific name_IUCN" "Chinese common name" "category_IUCN" "Version" "criteria_IUCN" "tp_tid" "ra_tid" "namecode" "uuid" "rank"
"Emberiza yessoensis" "紅頸葦<U+9D50>" "NT" "v1080129" NA 1024227 1024227 NA "b0ed4157-806f-4feb-b9e8-01e4058496ea" "species"
"Emydocephalus ijimae" "飯島氏海蛇" "LC" "v1080129" NA 380675 380675 380675 "c0d90c23-e84e-47e3-b0e6-84c8bfa794e8" "species"
"Enchelycore schismatorhynchus" "裂吻勾吻鯙" "LC" "v1080129" NA 380746 380746 380746 "a213b9c6-2479-4ca5-a061-a193b3bd7b09" "species"
"Enchelyurus kraussii" "克氏連鰭<U+9CDA>" "LC" "v1080129" NA 381418 381418 381418 "9c20c0ce-f87a-496a-9ec5-3e46e63da0e2" "species"
"Encrasicholina heteroloba" "異葉半棱鯷" "LC" "v1080129" NA 380974 380974 380974 "e25260ce-8e13-4243-aaa4-e136db0d0dd7" "species"
"Encrasicholina oligobranchus" "寡鰓半棱鯷" "DD" "v1080129" NA 383366 383366 383366 "4d9fe4b0-f0fd-4da9-aee6-a24a5bfdd452" "species"
"Encrasicholina punctifer" "銀灰半棱鯷" "LC" "v1080129" NA 380975 380975 380975 "3b83f616-f725-489e-9078-1e54d7380815" "species"
"Engraulis japonicus" "日本鯷" "LC" "v1080129" NA 380976 380976 380976 "9e1a9a95-a2a2-4ae5-9821-84b9908b7204" "species"
"Engyprosopon grandisquama" "偉鱗短額<U+9B83>" "LC" "v1080129" NA 382709 382709 382709 "bde24403-693e-4050-8f34-967555b95dae" "species"
"Engyprosopon longipelvis" "長腹鰭短額<U+9B83>" "DD" "v1080129" NA 382710 382710 382710 "b7d9f154-a013-4e90-b708-c5aa1f1ef1d9" "species"
"Engyprosopon maldivensis" "馬爾地夫短額<U+9B83>" "LC" "v1080129" NA 382711 382711 382711 "a041e197-b817-4a6c-bdfc-1d45fd4e735a" "species"
"Enhydris plumbea" "鉛色水蛇" "LC" "v1080129" NA 380643 380643 380643 "d08669ba-8e9e-4d01-b96e-4265d17bc96d" "species"
"Enicurus scouleri" "小剪尾" "LC" "v1080129" NA 1024234 1024234 NA "dede6677-498b-4ecf-9cfd-7098ff3207b1" "species"
"Enneapterygius bahasa" "馬來雙線<U+9CDA>" "LC" "v1080129" NA 395361 395361 395361 "c0deb528-c222-429f-847d-d940bedeb850" "species"
"Enneapterygius cheni" "陳氏雙線<U+9CDA>" "LC" "v1080129" NA 382671 382671 382671 "5338f7d9-f5f0-406b-8d43-6b4e80de184a" "species"
"Enneapterygius fasciatus" "條紋雙線<U+9CDA>" "LC" "v1080129" NA 395362 395362 395362 "dcf3fb7a-ad6d-45b2-b2bd-fdc3fa7a2425" "species"
"Enneapterygius flavoccipitis" "黃頸雙線<U+9CDA>" "LC" "v1080129" NA 382668 382668 382668 "25d14d9e-4235-4611-a92e-1d429b1848ee" "species"
"Enneapterygius fuscoventer" "黑腹雙線<U+9CDA>" "LC" "v1080129" NA 395363 395363 395363 "c15c452f-b2d4-4c94-97ec-e12f37277283" "species"
"Enneapterygius hsiojenae" "孝真雙線<U+9CDA>" "LC" "v1080129" NA 395476 395476 395476 "c4af881f-3162-4b86-86f3-0f650f6ea711" "species"
"Enneapterygius leucopunctatus" "白點雙線<U+9CDA>" "NT" "v1080129" NA 395477 395477 395477 "556d4510-febf-49f0-b828-ca3e98f187c1" "species"
"Enneapterygius minutus" "小雙線<U+9CDA>" "LC" "v1080129" NA 382669 382669 382669 "8148c9f1-0480-4842-bc93-449c09869698" "species"
"Enneapterygius nanus" "矮雙線<U+9CDA>" "LC" "v1080129" NA 382670 382670 382670 "c5e69e4b-2b94-488b-867f-c3079b24152a" "species"
"Enneapterygius nigricauda" "黑尾雙線<U+9CDA>" "LC" "v1080129" NA 395364 395364 395364 "f1cd7278-9f8c-406e-8daf-347dc1f43227" "species"
"Enneapterygius pallidoserialis" "淡白斑雙線<U+9CDA>" "LC" "v1080129" NA 395365 395365 395365 "40c7d06c-0f2e-4a47-b4b4-399b6c46ec2e" "species"
"Enneapterygius philippinus" "菲律賓雙線<U+9CDA>" "LC" "v1080129" NA 395366 395366 395366 "47f6df67-916f-4c25-994a-f0eca21957e4" "species"
"Enneapterygius rhabdotus" "棒狀雙線<U+9CDA>" "LC" "v1080129" NA 395367 395367 395367 "4492e718-5fe5-4522-8576-bbfd8fbe536b" "species"
"Enneapterygius rubicauda" "紅尾雙線<U+9CDA>" "LC" "v1080129" NA 382672 382672 382672 "9c2abbb7-5698-48e6-b591-d95a61afeab8" "species"
"Enneapterygius shaoi" "邵氏雙線<U+9CDA>" "LC" "v1080129" NA 395372 395372 395372 "715df59f-1ab1-4050-bbdd-7967a339be88" "species"
"Enneapterygius sheni" "沈氏雙線<U+9CDA>" "DD" "v1080129" NA 395373 395373 395373 "cae17d43-a0b2-438a-a2d0-d09749ad88a1" "species"
"Enneapterygius tutuilae" "隆背雙線<U+9CDA>" "LC" "v1080129" NA 395368 395368 395368 "a99f0092-6fcf-4ed5-ae7e-d4853211c751" "species"
"Enneapterygius unimaculatus" "單斑雙線<U+9CDA>" "LC" "v1080129" NA 395369 395369 395369 "50482ba3-230a-4ad3-94ac-807ec81aa8af" "species"
"Enneapterygius vexillarius" "黑鞍斑雙線<U+9CDA>" "LC" "v1080129" NA 382673 382673 382673 "a7fcf31c-de62-47f9-aa4a-9c42cc775951" "species"
"Entomacrodus caudofasciatus" "尾帶間頸鬚<U+9CDA>" "LC" "v1080129" NA 381419 381419 381419 "b6ba91df-f7ed-4fd6-861a-a93f5c04ce67" "species"
"Entomacrodus decussatus" "斑紋間頸鬚<U+9CDA>" "LC" "v1080129" NA 381420 381420 381420 "40d9495d-3827-46ea-9592-a6b159101b8a" "species"
"Entomacrodus epalzeocheilos" "纓唇間頸鬚<U+9CDA>" "LC" "v1080129" NA 381421 381421 381421 "2b3268b3-5590-48e4-9002-dc0b1959eb89" "species"
"Entomacrodus lighti" "萊特氏間頸鬚<U+9CDA>" "LC" "v1080129" NA 383367 383367 383367 "43da12a0-a372-4dc3-9ef8-2394c81b2c5d" "species"
"Entomacrodus niuafoouensis" "蟲紋間頸鬚<U+9CDA>" "LC" "v1080129" NA 381422 381422 381422 "f9ddcc8f-43c4-4485-ab6f-8bec47b68907" "species"
"Entomacrodus striatus" "橫帶間頸鬚<U+9CDA>" "LC" "v1080129" NA 381424 381424 381424 "943c35f6-4bc0-4644-9739-70822087b390" "species"
"Entomacrodus thalassinus" "海間頸鬚<U+9CDA>" "LC" "v1080129" NA 381425 381425 381425 "5e963e12-6f46-4abb-bc3d-747553b1d33c" "species"
"Eophona migratoria" "小桑鳲" "LC" "v1080129" NA 1024241 1024241 NA "0a1e54c3-4c8e-4f33-8ad6-0f54b19af37d" "species"
"Eophona personata" "桑鳲" "LC" "v1080129" NA 1024242 1024242 NA "68e9af9d-e271-47d0-a37d-1b8c9ac2859c" "species"
"Eos bornea" "紅色吸蜜鸚鵡" "LC" "v1080129" NA 419432 419432 419432 "1f8ccdaa-46a0-4e5d-ad8c-c646e2bbf7f5" "species"
"Eothenomys melanogaster" "黑腹絨鼠" "LC" "v1080129" NA 380594 380594 380594 "92f6f0db-3fda-4fa1-bc81-d6ce529ceb0d" "species"
"Epibulus insidiator" "伸口魚" "LC" "v1080129" NA 381962 381962 381962 "b7ded441-fda9-43b4-b833-ad66cd10b903" "species"
"Epigonus denticulatus" "細身深海天竺鯛" "LC" "v1080129" NA 383368 383368 383368 "375f0a8b-e8c0-4c43-9db8-3f6b2e77b27c" "species"
"Epinephelus akaara" "赤點石斑魚" "EN" "v1080129" "A2d" 382526 382526 382526 "cea29738-dc1d-48c0-8cb8-089f0cd58230" "species"
"Epinephelus amblycephalus" "鑲點石斑魚" "LC" "v1080129" NA 382527 382527 382527 "684a4182-0651-4a38-beac-7576976183a4" "species"
"Epinephelus areolatus" "寶石石斑魚" "LC" "v1080129" NA 382528 382528 382528 "056b6e42-f6e7-4d66-a090-1dedb4594b2b" "species"
"Epinephelus awoara" "青石斑魚" "DD" "v1080129" NA 382529 382529 382529 "be5e0eaf-45f0-4021-94b1-45cd297888b5" "species"
"Epinephelus bleekeri" "布氏石斑魚" "DD" "v1080129" NA 382530 382530 382530 "563f1de4-583d-4997-b24b-b66e6d964136" "species"
"Epinephelus bontoides" "點列石斑魚" "LC" "v1080129" NA 382531 382531 382531 "2a048728-6e33-4746-b337-fd2d0a8bfe33" "species"
"Epinephelus bruneus" "褐帶石斑魚" "VU" "v1080129" "A2bd" 382532 382532 382532 "167c0d80-7ca9-4503-becb-b78d07292cb8" "species"
"Epinephelus chlorostigma" "密點石斑魚" "LC" "v1080129" NA 382533 382533 382533 "bccafe94-2a05-44c4-97a4-13b87c1aef41" "species"
"Epinephelus coeruleopunctatus" "藍點石斑魚" "LC" "v1080129" NA 382534 382534 382534 "e9a75fbb-7470-4ab8-99dd-d6fefe490a17" "species"
"Epinephelus coioides" "點帶石斑魚" "LC" "v1080129" NA 382535 382535 382535 "c632bbe9-1b7c-413d-bb19-7544015042f4" "species"
"Epinephelus corallicola" "黑駁石斑魚" "LC" "v1080129" NA 382536 382536 382536 "696e3df7-327b-427c-91ac-dc3fdcbab974" "species"
"Epinephelus cyanopodus" "細點石斑魚" "LC" "v1080129" NA 382537 382537 382537 "751bdc4b-2689-40de-a6f0-20b1048a070f" "species"
"Epinephelus epistictus" "小紋石斑魚" "LC" "v1080129" NA 382538 382538 382538 "ef65b556-34b1-482a-b225-97d13230b548" "species"
"Epinephelus fasciatomaculosus" "斑帶石斑魚" "LC" "v1080129" NA 382539 382539 382539 "ce829bd1-fc44-4742-97bc-a2351db72547" "species"
"Epinephelus fasciatus" "橫帶石斑魚" "LC" "v1080129" NA 382540 382540 382540 "cdd805f8-492b-4912-96e7-d910f6a99609" "species"
"Epinephelus flavocaeruleus" "黃鰭石斑魚" "LC" "v1080129" NA 383369 383369 383369 "21d0c41e-2347-46a8-b793-defabaa88445" "species"
"Epinephelus fuscoguttatus" "棕點石斑魚" "VU" "v1080129" "A2bd+4bd" 382541 382541 382541 "8097bab6-fb49-4496-9ab8-eed400ef1988" "species"
"Epinephelus hexagonatus" "六角石斑魚" "LC" "v1080129" NA 382542 382542 382542 "f919bdbb-51ae-404b-bf4e-6309b1510c8f" "species"
"Epinephelus lanceolatus" "鞍帶石斑魚" "DD" "v1080129" NA 382543 382543 382543 "2bc99a7d-7c74-4280-97ec-39bc4db78427" "species"
"Epinephelus latifasciatus" "寬帶石斑魚" "LC" "v1080129" NA 382544 382544 382544 "e6d8acfd-e0ae-4cb5-b5b1-d01e856ecfdb" "species"
"Epinephelus longispinis" "長棘石斑魚" "LC" "v1080129" NA 395571 395571 395571 "ee8402cf-cf90-4336-98bb-108739c4c593" "species"
"Epinephelus macrospilos" "大斑石斑魚" "LC" "v1080129" NA 395328 395328 395328 "53d6ded9-89ce-4c0f-a6d3-2811083bf41e" "species"
"Epinephelus maculatus" "花點石斑魚" "LC" "v1080129" NA 382545 382545 382545 "c297608c-5772-49bc-8f06-18289a73657f" "species"
"Epinephelus malabaricus" "瑪拉巴石斑魚" "LC" "v1080129" NA 382546 382546 382546 "a99a5994-5502-471a-96aa-4e76ddf994bd" "species"
"Epinephelus melanostigma" "黑點石斑魚" "LC" "v1080129" NA 382547 382547 382547 "60046b01-7a35-4d9d-8f11-8d67ef346e05" "species"
"Epinephelus merra" "網紋石斑魚" "LC" "v1080129" NA 382548 382548 382548 "f7f1c3c3-97c9-44bf-a4b8-1c07c64a5417" "species"
"Epinephelus morrhua" "弧紋石斑魚" "LC" "v1080129" NA 382549 382549 382549 "8ec9ca52-e417-4e07-bba6-fe6f74760119" "species"
"Epinephelus ongus" "紋波石斑魚" "LC" "v1080129" NA 382551 382551 382551 "191b5e40-5501-4145-a489-d4241600e341" "species"
"Epinephelus poecilonotus" "琉璃石斑魚" "LC" "v1080129" NA 382552 382552 382552 "d14e34ba-7a07-43bf-a29d-fc954c27e1ce" "species"
"Epinephelus polyphekadion" "清水石斑魚" "VU" "v1080129" "A2bd" 382553 382553 382553 "ec979e1e-0a67-42f0-a3e2-26eca006b8c2" "species"
"Epinephelus quoyanus" "玳瑁石斑魚" "LC" "v1080129" NA 382554 382554 382554 "ae57e699-e8de-4292-afc4-19d3f035b5b4" "species"
"Epinephelus radiatus" "雲紋石斑魚" "LC" "v1080129" NA 382555 382555 382555 "5abb93cc-0e53-4fe5-aadb-0455fa388d2e" "species"
"Epinephelus retouti" "雷拖氏石斑魚" "LC" "v1080129" NA 382556 382556 382556 "0dbf03b6-ce04-4b64-8392-e4f379b1ce13" "species"
"Epinephelus rivulatus" "霜點石斑魚" "LC" "v1080129" NA 382557 382557 382557 "21570ab0-6ab0-463e-9a24-ee999240cb46" "species"
"Epinephelus spilotoceps" "吻斑石斑魚" "LC" "v1080129" NA 382559 382559 382559 "d6600be9-a51a-41eb-84e3-cf19c92d43b9" "species"
"Epinephelus stictus" "南海石斑魚" "LC" "v1080129" NA 382560 382560 382560 "f5a33d88-9c1e-44cc-bead-50cdd5d2bc69" "species"
"Epinephelus tauvina" "鱸滑石斑魚" "DD" "v1080129" NA 382561 382561 382561 "7a6c55a8-ebe2-4956-9afd-36a18a7644f0" "species"
"Epinephelus trimaculatus" "三斑石斑魚" "LC" "v1080129" NA 382562 382562 382562 "793fefbc-dad3-4f24-82d5-21930db84aa5" "species"
"Epinephelus tukula" "藍身大斑石斑魚" "LC" "v1080129" NA 382563 382563 382563 "ea012d9e-d1c7-4c76-9d4d-1632dfb0f4ef" "species"
"Epinephelus undulosus" "波紋石斑魚" "LC" "v1080129" NA 382564 382564 382564 "337dd2a0-85ff-4663-a0cc-f800f661ff37" "species"
"Episoriculus fumidus" "臺灣長尾鼩" "LC" "v1080129" NA 416301 416301 416301 "14d1c702-5d76-4786-81b2-95a1051416f4" "species"
"Eptatretus burgeri" "布氏黏盲鰻" "NT" "v1080129" NA 383226 383226 383226 "e8644abf-22a4-4936-95e4-4061ff4ba427" "species"
"Eptatretus okinoseanus" "紫黏盲鰻" "LC" "v1080129" NA 383227 383227 383227 "48261ab8-89df-44c1-968d-a60c4c2580ef" "species"
"Eptatretus rubicundus" "紅尾黏盲鰻" "DD" "v1080129" NA 395461 395461 395461 "e19fa818-0bf2-4a1d-b29a-24e4e2e7671a" "species"
"Eptesicus serotinus" "崛川氏棕蝠" "LC" "v1080129" NA 1024271 1024271 NA "afe841ea-276b-45ea-8b57-dc56f812c3ca" "species"
"Equulites leuciscus" "曳絲馬<U+9C0F>" "LC" "v1080129" NA 382056 382056 382056 "ce3dc45b-359c-4642-8311-0e5c0a759d02" "species"
"Eretmochelys imbricata" "玳瑁" "CR" "v1080129" "A2bd" 380616 380616 380616 "ecc9e451-b816-4792-bac6-983e5e633a71" "species"
"Eridacnis radcliffei" "雷氏光唇鯊" "LC" "v1080129" NA 383095 383095 383095 "e1e13442-dc8e-4aef-b982-58b3628685af" "species"
"Erisphex pottii" "絨<U+9B8B>" "LC" "v1080129" NA 382791 382791 382791 "1a6102ca-fb5d-4c3e-b9ba-5485dbb1b1bd" "species"
"Erosa erosa" "達摩毒<U+9B8B>" "LC" "v1080129" NA 382834 382834 382834 "b7df86c9-05ea-489f-bffd-667f73bb1b43" "species"
"Erpornis zantholeuca" "綠畫眉" "LC" "v1080129" NA 1024280 1024280 NA "336c26b9-c6a2-4510-bb06-c761316577d2" "species"
"Eschrichtius robustus" "灰鯨" "LC" "v1080129" NA 380548 380548 380548 "75093e12-40f3-4467-8fdd-2c8bd127325a" "species"
"Estrilda astrild" "橫斑梅花雀" "LC" "v1080129" NA 419420 419420 419420 "3f9e2499-1d9e-4cfc-91ba-6362efc6e0a0" "species"
"Estrilda melpoda" "橙頰梅花雀" "LC" "v1080129" NA 1024285 1024285 NA "4158ea45-ce08-4728-9e0b-aa89cd249559" "species"
"Etelis carbunculus" "濱鯛" "LC" "v1080129" NA 382093 382093 382093 "63aec5e2-49ed-44a8-9c36-5e7ffbc345d3" "species"
"Etelis coruscans" "長尾濱鯛" "LC" "v1080129" NA 382094 382094 382094 "1e195f7f-f2b2-4c16-9788-19af0f5946ff" "species"
"Etelis radiosus" "多耙濱鯛" "LC" "v1080129" NA 382095 382095 382095 "e931b84e-d6dd-415a-b6ea-c0837e624575" "species"
"Etmopterus brachyurus" "短尾烏鯊" "DD" "v1080129" NA 383371 383371 383371 "a0f1bbc5-82ba-4330-9ec7-6772b05f8eac" "species"
"Etmopterus burgessi" "伯氏烏鯊" "DD" "v1080129" NA 395226 395226 395226 "9ee8f10f-93df-4bbe-80de-c93db561aee6" "species"
"Etmopterus molleri" "莫氏烏鯊" "DD" "v1080129" NA 383210 383210 383210 "b65efe49-780f-4ccd-ac95-701d7b763352" "species"
"Etmopterus splendidus" "斯普蘭汀烏鯊" "DD" "v1080129" NA 383212 383212 383212 "c474ce13-2a98-43f6-b2cb-df9e6e9e7db3" "species"
"Etrumeus micropus" NA "LC" "v1080129" NA 380954 380954 380954 "81dccd3b-4d72-4a7d-96c8-6c510ea0a633" "species"
"Eubleekeria splendens" "黑邊布氏<U+9C0F>" "LC" "v1080129" NA 382059 382059 382059 "48073b7a-b164-48de-84c7-bb8b0bfd9ffc" "species"
"Eudynamys scolopaceus" "噪鵑" "LC" "v1080129" NA 1024296 1024296 NA "b949ed88-83b1-4790-997a-7cd9d7b8fef1" "species"
"Eumecichthys fiski" "菲氏真冠帶魚" "LC" "v1080129" NA 383372 383372 383372 "7f543ef7-67bd-44f4-ba2c-dfc27a3f2130" "species"
"Eumyias thalassinus" "銅藍鶲" "LC" "v1080129" NA 1024304 1024304 NA "0bbdaf12-0f8d-4946-ae21-0c5cae678123" "species"
"Euodice malabarica" "白喉文鳥" "LC" "v1080129" NA 419848 419848 419848 "337b6b85-940b-446c-8a44-56557e0bdfb5" "species"
"Euprepiophis mandarinus" "玉斑錦蛇" "LC" "v1080129" NA 427266 427266 427266 "dcdffc54-2f92-48ec-9543-c7f59f53d73f" "species"
"Eurypegasus draconis" "寬海蛾魚" "LC" "v1080129" NA 381097 381097 381097 "71bc0f96-acb1-43db-9b32-2076b6175a4a" "species"
"Eurypharynx pelecanoides" "寬咽魚" "LC" "v1080129" NA 383374 383374 383374 "6ce3d31f-24a9-4c5b-b20a-99b37622ceca" "species"
"Eurystomus orientalis" "佛法僧" "LC" "v1080129" NA 1024330 1024330 NA "b6016560-249c-40e9-bd96-c4c5ac49d1e3" "species"
"Euthynnus affinis" "巴鰹" "LC" "v1080129" NA 382487 382487 382487 "63c9203c-9bf1-453a-b03f-7aaf9649dad3" "species"
"Eutropis multifasciata" "多線真稜蜥" "LC" "v1080129" NA 422619 422619 422619 "47ab4272-64bb-4b8e-b010-037fb787f256" "species"
"Eviota afelei" "條紋磯塘鱧" "LC" "v1080129" NA 381751 381751 381751 "fcd9ead6-27a5-4434-9816-99d448bdfe39" "species"
"Eviota cometa" "對斑磯塘鱧" "LC" "v1080129" NA 381752 381752 381752 "93ea285e-9dd9-4503-93e7-2502ce2a99cc" "species"
"Eviota distigma" "細身磯塘鱧" "LC" "v1080129" NA 383376 383376 383376 "54e82380-faf2-4f3f-94c6-45cdaf45c36f" "species"
"Eviota latifasciata" "側帶磯塘鱧" "LC" "v1080129" NA 381754 381754 381754 "b25abb7a-cc75-4535-8578-78661966bca8" "species"
"Eviota melasma" "黑體磯塘鱧" "LC" "v1080129" NA 381755 381755 381755 "3da57bef-0807-4d8d-8d6a-8f2f2988aedf" "species"
"Eviota pellucida" "透體磯塘鱧" "LC" "v1080129" NA 381756 381756 381756 "fa6d9482-1a42-47ba-a46e-1d5e8b0a38c3" "species"
"Eviota prasina" "蔥綠磯塘鱧" "LC" "v1080129" NA 381757 381757 381757 "1118879c-1ac8-4c2f-95b5-3dcdbb30759b" "species"
"Eviota prasites" "胸斑磯塘鱧" "LC" "v1080129" NA 381758 381758 381758 "bd394466-ab4d-4e36-b630-1e9c0d066120" "species"
"Eviota queenslandica" "昆士蘭磯塘鱧" "LC" "v1080129" NA 381760 381760 381760 "5d6a0cc9-f102-4699-901d-70f997a0d534" "species"
"Eviota saipanensis" "塞班磯塘鱧" "LC" "v1080129" NA 381761 381761 381761 "bf99cb6d-dc0a-4b56-b605-164f8a6a91aa" "species"
"Eviota smaragdus" "蜘蛛磯塘鱧" "LC" "v1080129" NA 381764 381764 381764 "3e58dcbb-ceb5-4e23-8158-713db209f41c" "species"
"Evoxymetopon taeniatus" "條狀窄顱帶魚" "LC" "v1080129" NA 382662 382662 382662 "33417627-dcf4-40fc-8301-aa35888df9ea" "species"
"Evynnis cardinalis" "紅鋤齒鯛" "EN" "v1080129" "A2bd" 382641 382641 382641 "a263e088-64cf-4466-b078-cea02e777e35" "species"
"Evynnis tumifrons" "黃鋤齒鯛" "LC" "v1080129" NA 382640 382640 382640 "45e1bc06-525d-4999-80f5-d31a9e5048a6" "species"
"Exallias brevis" "短多鬚<U+9CDA>" "LC" "v1080129" NA 381426 381426 381426 "4ec000a3-9d5d-4924-bbe0-00f5e221d7bd" "species"
"Exocoetus volitans" "大頭飛魚" "LC" "v1080129" NA 380880 380880 380880 "123cd55a-d796-41a1-a216-127267d350dc" "species"
"Exyrias belissimus" "黑點鸚<U+9C15>虎" "LC" "v1080129" NA 383379 383379 383379 "523d8340-c358-4dfc-9e26-d7d83fb9b082" "species"
"Exyrias puntang" "縱帶鸚<U+9C15>虎" "LC" "v1080129" NA 381765 381765 381765 "eb22a2cd-cada-464d-8eb9-2838ca3e789b" "species"
"Falco amurensis" "紅腳隼" "LC" "v1080129" NA 404587 404587 404587 "4e54bc74-f434-4d74-92fc-9a032a415b8e" "species"
"Falco columbarius" "灰背隼" "LC" "v1080129" NA 1024353 1024353 NA "5221702c-9898-43a6-95a2-d6bc95512a9c" "species"
"Falco naumanni" "黃爪隼" "LC" "v1080129" NA 404588 404588 404588 "63363497-97d4-46bb-8e1a-aeaeafb68867" "species"
"Falco peregrinus" "遊隼" "LC" "v1080129" NA 1024354 1024354 NA "6d15baa8-ebdc-48e6-b0e8-76836acbd62e" "species"
"Falco subbuteo" "燕隼" "LC" "v1080129" NA 1024355 1024355 NA "01dce462-da11-40ac-93f7-05028587f1cf" "species"
"Falco tinnunculus" "紅隼" "LC" "v1080129" NA 1024356 1024356 NA "9f5661de-c843-4aae-9ac9-09c34263aef2" "species"
"Favonigobius reichei" "雷氏點頰<U+9C15>虎" "LC" "v1080129" NA 381767 381767 381767 "97ddf402-160f-4c51-a2ac-8c9a7ccdafb7" "species"
"Fejervarya cancrivora" "海蛙" "LC" "v1080129" NA 416423 416423 416423 "548afc00-41bb-4980-9cc1-8bbdd9e5860e" "species"
"Feresa attenuata" "小虎鯨" "LC" "v1080129" NA 380534 380534 380534 "85ffeafa-7409-47d2-b6fe-9ea9034f4818" "species"
"Festucalex erythraeus" "紅光尾海龍" "LC" "v1080129" NA 383380 383380 383380 "febf09df-984f-4153-9bba-10ffa7dceac3" "species"
"Ficedula albicilla" "紅喉鶲" "LC" "v1080129" NA 419839 419839 419839 "71826729-029b-4cce-8ae2-14bcaacd190f" "species"
"Ficedula elisae" "綠背姬鶲" "LC" "v1080129" NA 430641 430641 430641 "f3241943-d3e6-465e-a8cd-64b92f259222" "species"
"Ficedula hyperythra" "黃胸青鶲" "LC" "v1080129" NA 1024361 1024361 NA "c99936bc-aa79-4d78-bae8-06e172685a36" "species"
"Ficedula mugimaki" "白眉黃鶲" "LC" "v1080129" NA 380379 380379 380379 "5955a855-20f1-48f3-8b4a-b96927955746" "species"
"Ficedula narcissina" "黃眉黃鶲" "LC" "v1080129" NA 1024362 1024362 NA "a9accdfa-ed43-44ab-aa2c-125fdfce8129" "species"
"Ficedula parva" "紅胸鶲" "LC" "v1080129" NA 420996 420996 420996 "803c1734-5a68-414c-a3dc-a29ef0862e3d" "species"
"Ficedula strophiata" "橙胸姬鶲" "LC" "v1080129" NA 432172 432172 432172 "a7c13cb2-7165-47ac-9fe3-535c79828735" "species"
"Ficedula zanthopygia" "白眉鶲" "LC" "v1080129" NA 380382 380382 380382 "a59d585f-1e3a-429b-8ee1-70dc18efeada" "species"
"Fistularia commersonii" "康氏馬鞭魚" "LC" "v1080129" NA 381094 381094 381094 "1b46cc03-c6ea-44c8-8b11-8080b0353cda" "species"
"Fistularia petimba" "鱗馬鞭魚" "LC" "v1080129" NA 381095 381095 381095 "eff609d9-4a33-406e-a8d1-c0f844844b06" "species"
"Forcipiger flavissimus" "黃鑷口魚" "LC" "v1080129" NA 381607 381607 381607 "0fc16e05-41a8-429e-b749-31861ab3f32c" "species"
"Forcipiger longirostris" "長吻鑷口魚" "LC" "v1080129" NA 381608 381608 381608 "ab3862f2-b649-4d97-8db9-70e1a9c53037" "species"
"Fregata ariel" "白斑軍艦鳥" "LC" "v1080129" NA 1024371 1024371 NA "98260ee4-409b-4494-8f4e-1c03f7b335cf" "species"
"Fregata minor" "軍艦鳥" "LC" "v1080129" NA 1024372 1024372 NA "d9deede0-a261-47f4-a540-a342e4316c5c" "species"
"Fringilla montifringilla" "花雀" "LC" "v1080129" NA 380357 380357 380357 "5e3f9bb9-88a8-4668-9d7d-b111e113add9" "species"
"Fulica atra" "白冠雞" "LC" "v1080129" NA 1024378 1024378 NA "f55e8dd6-5043-47d3-897d-9d8008d78f0f" "species"
"Fulmarus glacialis" "暴風<U+9E0C>" "LC" "v1080129" NA 432173 432173 432173 "1bee2d9a-9f0d-49f0-843a-281627a73396" "species"
"Fulvetta formosana" "褐頭花翼" "LC" "v1080129" NA 425189 425189 425189 "2e269b3e-f070-43fd-b118-42667e65ae98" "species"
"Fusigobius duospilus" "裸頸紡錘<U+9C15>虎" "LC" "v1080129" NA 381768 381768 381768 "7d79a74b-5911-48c9-8309-d12d0243e91f" "species"
"Fusigobius humeralis" "臂斑紡錘<U+9C15>虎" "LC" "v1080129" NA 383383 383383 383383 "a5d6f4da-edd3-4c7c-950a-e74afbd0ac3b" "species"
"Fusigobius maximus" "巨紡錘<U+9C15>虎" "LC" "v1080129" NA 395383 395383 395383 "17adb29c-e2bf-440e-9109-e0afddf645e4" "species"
"Fusigobius neophytus" "短棘紡錘<U+9C15>虎" "LC" "v1080129" NA 381770 381770 381770 "c1cfb6be-c08f-4a34-932e-0bc33b7f149d" "species"
"Gadomus magnifilis" "大絲鼠鱈" "DD" "v1080129" NA 395274 395274 395274 "32a653ac-f5e8-468f-bedc-c29345cc598a" "species"
"Galeocerdo cuvier" "鼬鯊" "NT" "v1080129" NA 383081 383081 383081 "d6117ad3-4613-4a27-8da2-4878f44b1588" "species"
"Galeus eastmani" "依氏蜥鯊" "LC" "v1080129" NA 383103 383103 383103 "782425f4-77b1-4870-ae90-58ff8180b034" "species"
"Galeus nipponensis" "日本蜥鯊" "DD" "v1080129" NA 395649 395649 395649 "1ae4a8be-26ba-4c4b-89aa-5c8e269e9a40" "species"
